5,989773750305176
0,82466721534729
0,9252057075500488
0,7668497562408447
0,8136789798736572
0,8829493522644043
1,1462202072143555
0,9004943370819092
0,8279335498809814
0,9129219055175781
1,3017175197601318
1,9098167419433594
1,344299554824829
0,8204941749572754
1,036989688873291
0,987572431564331
0,7804722785949707
2,1554417610168457
1,5933012962341309
